"id","Region","Rooms","Area","Price","Street","Zip","City"
13787,Tessin,"3.5","102","1250",CORSO SAN GOTTARDO 99,"6830",Chiasso
13788,Tessin,"3","64","1540",Camoghe' 8,"6900",Lugano
13789,Tessin,"2.5","55","840",Via dei Canova 3,"6830",Chiasso
13792,Tessin,"2","55","1278",Via Angelo Nessi 9,"6600",Locarno
13793,Tessin,"2.5","47","1275",Via Flora Ruchat-Roncati 4f-h,"6850",Mendrisio
13794,Tessin,"1.5","37","1170",Via G. Brentani 16,"6900",Lugano
13796,Tessin,"2.5","59","1470",Via Gerso 17a,"6900",Lugano
13801,Tessin,"3.5","82","1800",Via Madonna della Salute 47,"6900",Massagno
13803,Tessin,"2.5","48","1000",Via Francesco Antonio Giorgioli 3,"6864",Arzo
13804,Tessin,"3.5","101","1900",Via Municipio 8,"6616",Losone
13805,Tessin,"3.5","70","1400",Via della Pace 1b,"6600",Locarno
13808,Tessin,"5.5","200","4200",via Del Sole,"6963",Pregassona
13809,Tessin,"1.5","40","820",Via Canonico Ghiringhelli 27B,"6500",Bellinzona
13810,Tessin,"3","80","2470",Via F. Pelli 14/Via Ginevra 7,"6900",Lugano
13811,Tessin,"2.5","60","1200",Strada Regina 23,"6987",Caslano
13814,Tessin,"2.5","65","800",Via Galbisio 18,"6500",Bellinzona
13815,Tessin,"4.5","130","2850",Via Ceresio 17,"6963",Lugano
13818,Tessin,"4","90","2800",Via San Gottardo 279,"6648",Minusio
13819,Tessin,"3","75","2300",Via San Gottardo 279,"6648",Minusio
13822,Tessin,"3.5","85","1770",Via San Giobbe 15a,"6512",Giubiasco
13824,Tessin,"2.5","44","1204",Via Beltramina 10,"6900",Lugano
13825,Tessin,"3.5","90","1617",In di Vign 10,"6705",Cresciano
13826,Tessin,"2.5","59","960",via Quinta 57,"6710",Biasca
13827,Tessin,"3.5","150","1600",Via Gerre,"6710",Biasca
13835,Tessin,"2.5","67","1250",Via Cava 5,"6855",Stabio
13836,Tessin,"3.5","90","1600",Piazza Collegiata 5,"6500",Bellinzona
13837,Tessin,"3.5","100","1780",Piazza Indipendenza 4,"6500",Bellinzona
13838,Tessin,"3.5","100","1780",Via Carlo Salvioni 2,"6500",Bellinzona
13840,Tessin,"3.5","93","1460",via ala Bruga 3,"6593",Cadenazzo
13844,Tessin,"3.5","80","1100",Via Borromini 25,"6500",Bellinzona
13845,Tessin,"4.5","133","2250",Via della Posta 16,"6934",Bioggio
13847,Tessin,"3.5","80","1450",Via alla Perfetta 5,"6864",Mendrisio
13851,Tessin,"2.5","60","1550",Via San Gottardo 23,"6500",Bellinzona
13852,Tessin,"3.5","105","2200",Via Tomaso Rodari 20 B,"6500",Bellinzona
13853,Tessin,"3.5","80","990",Via Borromini 25,"6500",Bellinzona
13856,Tessin,"2.5","56","1190",Piazza Boffalora 2,"6830",Chiasso
13857,Tessin,"2.5","50","1090",Via Soldini 2A,"6830",Chiasso
13859,Tessin,"3.5","83","1220",Via Sottobisio 12,"6828",Balerna
13860,Tessin,"2.5","64","1300",Via San Gottardo 136,"6648",Minusio
13861,Tessin,"4.5","94","2260",Via C. Maraini 27,"6900",Lugano
13862,Tessin,"3.5","100","1040",Via Volta 2,"6830",Chiasso
13863,Tessin,"3.5","95","1600",Piazza della Comunita 5,"6912",Lugano
13864,Tessin,"2.5","45","1070",Via Franco Zorzi 25A,"6500",Bellinzona
13866,Tessin,"2.5","51","1599",Via Nolgio 5,"6900",Massagno
13867,Tessin,"2.5","37","1150",Via Flora Ruchat-Roncati 4f-h,"6850",Mendrisio
13868,Tessin,"2","35","810",Via Lugano 18,"6710",Biasca
13869,Tessin,"3","64","1540",Camoghe' 8,"6900",Lugano
13872,Tessin,"2","55","1278",Via Angelo Nessi 9,"6600",Locarno
13873,Tessin,"2.5","47","1275",Via Flora Ruchat-Roncati 4f-h,"6850",Mendrisio
13874,Tessin,"1.5","37","1170",Via G. Brentani 16,"6900",Lugano
13881,Tessin,"2.5","48","1000",Via Francesco Antonio Giorgioli 3,"6864",Arzo
13882,Tessin,"3.5","101","1900",Via Municipio 8,"6616",Losone
13883,Tessin,"3.5","70","1400",Via della Pace 1b,"6600",Locarno
13885,Tessin,"5.5","200","4200",via Del Sole,"6963",Pregassona
13886,Tessin,"1.5","40","820",Via Canonico Ghiringhelli 27B,"6500",Bellinzona
13887,Tessin,"3","80","2470",Via F. Pelli 14/Via Ginevra 7,"6900",Lugano
13888,Tessin,"2.5","60","1200",Strada Regina 23,"6987",Caslano
13889,Tessin,"4.5","1","1580",via Salvioni,"6862",Rancate
13890,Tessin,"4.5","140","1900",Via Carlo Pereda 16,"6828",Balerna
13891,Tessin,"4.5","98","1445",Via Maestri Comacini 17,"6834",Morbio Inferiore
13892,Tessin,"3.5","75","1550",Via Cava 5,"6855",Stabio
13893,Tessin,"2.5","50","1100",Via R. Leoncavallo 42,"6614",Brissago
13896,Tessin,"3.5","81","1520",Via Lisano 6,"6900",Massagno
13897,Tessin,"3.5","78","2100",Via Pratocarasso 46 - Geb. A,"6500",Bellinzona
13898,Tessin,"3.5","80","1650",Via Nava 22,"6963",Pregassona
13899,Tessin,"4.5","107","1550",Gradinata Corogno 2,"6900",Massagno
13900,Tessin,"2.5","55","1200",Via R. Leoncavallo 42,"6614",Brissago
13904,Tessin,"3.5","75","1050",Via Luvee 16A,"6855",Stabio
13905,Tessin,"1.5","25","810",Via Circonvallazione 6,"6952",Canobbio
13906,Tessin,"2","48","830",Via Lugano 8,"6710",Biasca
13909,Tessin,"3.5","77","1550",Via Stazione 51,"6987",Caslano
13910,Tessin,"2.5","48","890",Via Lugano 6,"6710",Biasca
13914,Tessin,"2.5","55","870",Via dei Canova 3,"6830",Chiasso
13915,Tessin,"1","30","600",Via Magri 8,"6821",Rovio
13916,Tessin,"4.5","83","1220",VIA P.L. CHIESA 3,"6830",Chiasso
13917,Tessin,"5.5","97","1650",Via A. Nessi 42,"6605",Locarno
13918,Tessin,"3.5","107","2440",Via Rovello 32B,"6942",Savosa
13919,Tessin,"1","25","700",Via Lugano 6,"6710",Biasca
13920,Tessin,"2","45","850",Via Lugano 6,"6710",Biasca
13923,Tessin,"3.5","70","1070",Via Lugano 8,"6710",Biasca
13927,Tessin,"4.5","110","1800",Via Soave 11,"6830",Chiasso
13928,Tessin,"3.5","68","1570",Via dei Gelsi 25,"6826",Riva San Vitale
13930,Tessin,"3.5","84","1500",VIA SOAVE 13,"6830",Chiasso
13931,Tessin,"1.5","35","880",Corso San Gottardo,"6830",Chiasso
13932,Tessin,"2.5","117","2300",via Zurigo 35,"6900",Lugano
13934,Tessin,"3.5","118","3300",Via Ronco 6,"6949",Comano
13935,Tessin,"3.5","69","1250",Via A. Nessi 42,"6605",Locarno
13936,Tessin,"3.5","104","2050",Prati dei Vizi 28,"6616",Losone
13938,Tessin,"2.5","67","1470",Via Vergio 7,"6932",Breganzona
13939,Tessin,"3.5","100","1500",Via Ronchetto,"6821",Val Mara
13941,Tessin,"1","34","760",Via San Gottardo 48,"6598",Tenero-Contra
13942,Tessin,"2.5","48","1340",Via Gerretta 15 C - Geb. E,"6500",Bellinzona
13944,Tessin,"2.5","57","950",I Mundasc 2a,"6513",Monte Carasso
13949,Tessin,"4.5","119","1590",Via Brecch 3,"6850",Mendrisio
13950,Tessin,"3.5","100","2100",Via Zurigo,"6900",Lugano
13952,Tessin,"1.5","44","1400",Via Geretta 16,"6900",Paradiso
13954,Tessin,"1.5","34","1100",via san giorgio 9A,"6976",Castagnola
13958,Tessin,"2.5","53","980",Via A. Nessi 13,"6600",Locarno
13959,Tessin,"2.5","60","1650",Via del Recinto 5,"6600",Locarno
13960,Tessin,"3.5","75","1560",Via Chicherio 7,"6500",Bellinzona
13961,Tessin,"2.5","55","1140",Via Chicherio 7,"6500",Bellinzona
13962,Tessin,"2.5","68","1750",Via Madonna della salute,"6900",Massagno
13963,Tessin,"2.5","50","1280",Via Monte Ceneri,"6593",Cadenazzo
13964,Tessin,"2.5","57","1270",Via Stazione 14,"6592",S. Antonino
13965,Tessin,"1.5","49","1515",Via Geretta 16,"6900",Paradiso
13966,Tessin,"2.5","65","1600",Via Molinazzo,"6900",Lugano
13968,Tessin,"4.5","100","1320",Via Bellinzona 22,"6743",Bodio
13969,Tessin,"3.5","72","1600",Via Mulino,"6852",Mendrisio
13970,Tessin,"4.5","97","1740",Via ai Portici 6,"6930",Bedano
13971,Tessin,"4.5","93","1700",Via ai Portici 6,"6930",Bedano
13972,Tessin,"4.5","98","1610",Via Ghitello 4A,"6834",Morbio Inferiore
13973,Tessin,"5.5","180","3800",via sorengo 35,"6900",Lugano
13981,Tessin,"2.5","60","1150",Via Luigi Lavizzari 19,"6850",Mendrisio
13982,Tessin,"4.5","100","2100",via Moretto 3,"6944",Cureglia
13983,Tessin,"3.5","93","1455",Via Case Tinetti 8,"6710",Biasca
13986,Tessin,"3.5","100","1600",via rained 22,"6807",Taverne
13988,Tessin,"3.5","80","1331",Via Grancia 12,"6916",Grancia
13989,Tessin,"2.5","67","1345",Via Antonio Fusoni 5,"6900",Lugano
13990,Tessin,"2.5","70","1500",via tesserete 11,"6900",Massagno
13992,Tessin,"3.5","177","3500",Via Max Frisch 13,"6962",Viganello
13996,Tessin,"2.5","51","1020",Via Pascuritt 1,"6834",Morbio Inferiore
13998,Tessin,"3.5","85","1000",Via Ligrignano 1,"6834",Morbio Inferiore
13999,Tessin,"2.5","59","1670",Via Geretta 16,"6900",Paradiso
14000,Tessin,"3.5","77","1416",Via Nosette 15,"6595",Lavertezzo
14002,Tessin,"4.5","165","4900",Pregassona,"6963",Pregassona
14003,Tessin,"5.5","166","2650",via Clemente Maraini 17A,"6900",Lugano
14005,Tessin,"4.5","100","1680",Via Alfredo Pioda 32,"6600",Locarno
14006,Tessin,"2.5","63","1440",Via Chicherio 1A,"6500",Bellinzona
14008,Tessin,"1.5","30","890",Via Beltramina 6,"6900",Lugano
14010,Tessin,"3","50","1100",Via Sione,"6900",Massagno
14011,Tessin,"2.5","60","1650",Via Battista Foletti 20,"6900",Massagno
14012,Tessin,"3.5","85","2100",Via Tommaso Rodari,"6900",Lugano
14013,Tessin,"6","146","2450",Via al Cottorado 11,"6925",Gentilino
14015,Tessin,"2.5","61","1500",Via Valle Maggia 13,"6600",Locarno
14017,Tessin,"3","75","800",CORSO SAN GOTTARDO 54 C,"6830",Chiasso
14019,Tessin,"3.5","72","1490",Via ai Prati 8,"6514",Bellinzona
14022,Tessin,"1.5","41","890",Via la Santa 9,"6962",Viganello
14024,Tessin,"3.5","95","1500",Gradinata Corogno 2,"6900",Massagno
14026,Tessin,"4.5","115","1350",Piazza Granda,"6822",Arogno
14027,Tessin,"1.5","30","950",via Monte Boglia,"6900",Lugano
14031,Tessin,"1","37","926",Via C. Maraini 27,"6900",Lugano
14032,Tessin,"1","99","1660",Via Cantonale,"6532",Castione
14033,Tessin,"2.5","40","950",Viale Castagnola,"6900",Lugano
14034,Tessin,"4.5","168","5900",Paradiso,"6900",Paradiso
14035,Tessin,"4.5","120","2950",Via delle Vigne 42,"6648",Minusio
14036,Tessin,"1.5","56","1025",Piazza Giuseppe Buffi,"6500",Bellinzona
14037,Tessin,"1.5","56","1025",Piazza Giuseppe Buffi,"6500",Bellinzona
14038,Tessin,"2.5","99","2800",Via Geretta 18,"6900",Paradiso
14039,Tessin,"2","80","1400",VIA BERNASCONI 19,"6850",Mendrisio
14041,Tessin,"3.5","90","1250",Via Cantonale 41,"6574",Vira (Gambarogno)
14043,Tessin,"3.5","90","1390",Via Cantonale 35E,"6928",Manno
14044,Tessin,"3.5","90","1370",Via Cantonale 35E,"6928",Manno
14045,Tessin,"3.5","100","2100",Via Cantonale 74,"6613",Porto Ronco
14047,Tessin,"4.5","93","1440",Via Ronco 2,"6883",Novazzano
14048,Tessin,"3.5","76","1300",via San Gottardo,"6900",Massagno
14051,Tessin,"3.5","52","1420",Via General Guisan 33,"6900",Massagno
14053,Tessin,"3.5","80","1550",via Vignola 15 A,"6900",Lugano
14054,Tessin,"2.5","54","1488",Via Pratocarasso 46 C - Geb. C,"6500",Bellinzona
14055,Tessin,"2.5","58","1250",Via dell'acqua 1,"6648",Minusio
14056,Tessin,"3.5","92","4200",Lugano,"6900",Massagno
14057,Tessin,"4.5","140","4170",Lugano,"6900",Castagnola
14058,Tessin,"2.5","55","1950",Lugano,"6900",Lugano
14059,Tessin,"3.5","110","2200",luogo,"6948",Lugano
14060,Tessin,"2.5","68","1400",Via ai Portici 4,"6930",Bedano
14061,Tessin,"4.5","145","2900",via Brughi 19 A,"6949",Comano
14062,Tessin,"4.5","98","1900",Via San Gottardo,"6828",Balerna
14063,Tessin,"2","40","600",CORSO SAN GOTTARDO 35,"6830",Chiasso
14064,Tessin,"2.5","50","1355",Via Pratocarasso 46 A - Geb. A,"6500",Bellinzona
14065,Tessin,"4.5","105","1890",Via Madonna della Salute,"6900",Massagno
14068,Tessin,"3.5","71","1490",Via Canonico Ghiringhelli 23d,"6500",Bellinzona
14069,Tessin,"3.5","75","1410",Via A. Nessi 42,"6605",Locarno
14070,Tessin,"3","68","1460",Via Moncucchetto 19,"6900",Lugano
14071,Tessin,"3.5","130","2300",via roncaccio 5,"6942",Savosa
14072,Tessin,"3","60","970",Via Lugano 18,"6710",Biasca
14073,Tessin,"4.5","100","1606",Via Grancia 12,"6916",Grancia
14076,Tessin,"3.5","108","1650",Via San Gottardo 58,"6648",Minusio
14081,Tessin,"8","430","16000",via albonago 43,"6962",Viganello
14082,Tessin,"1","15","450",Via San Gottardo 41,"6500",Bellinzona
14083,Tessin,"4.5","130","2700",Via A. e O. Torricelli 37a,"6900",Lugano
14085,Tessin,"5.5","200","3500",strada Nova 3,"6968",Sonvico
14088,Tessin,"3.5","81","1300",Via Maestri Comacini 5,"6834",Morbio Inferiore
14089,Tessin,"12","290","9200",via Canonica 8,"6900",Lugano
14090,Tessin,"3.5","80","1380",Largo L. Olgiati 73,"6512",Giubiasco
14091,Tessin,"2.5","70","1000",Via Stefano Franscini,"6830",Chiasso
14092,Tessin,"3.5","70","1350",Via Chiblee 13c,"6514",Sementina
14095,Tessin,"3.5","117","1700",Via al Motto 9,"6807",Taverne
14096,Tessin,"4.5","116","1490",Via Rovere 11,"6932",Breganzona
14097,Tessin,"3","64","730",Via G. Puccini 6,"6830",Chiasso
14098,Tessin,"1","20","490",BROGEDA 3,"6830",Chiasso
14099,Tessin,"2.5","69","1520",Via Clemente Maraini 24/Via Giroggio 2,"6900",Lugano
14100,Tessin,"6","260","3900",via selva 4,"6900",Massagno
14103,Tessin,"4.5","114","1330",Via Cantonale 36,"6995",Molinazzo di Monteggio
14107,Tessin,"2.5","58","1000",Via Soave 11,"6830",Chiasso
14109,Tessin,"5.5","120","1600",Cari Croce 2,"6760",Cari
14112,Tessin,"3.5","78","1150",VIA P.L.CHIESA 5,"6830",Chiasso
14113,Tessin,"4.5","115","1550",Piazza Granda,"6822",Arogno
14119,Tessin,"5.5","163","2020",Via Dr. Giovanni Varesi 48,"6600",Locarno
14121,Tessin,"4.5","100","1900",Via Battista Foletti 6,"6900",Massagno
14122,Tessin,"4.5","100","1900",Via Battista Foletti 6,"6900",Massagno
14125,Tessin,"4.5","115","1570",Via Attilio Tarchini 15,"6828",Balerna
14126,Tessin,"1.5","50","870",Viale Camillo Olgiati,"6512",Giubiasco
14127,Tessin,"3.5","100","2150",Via Coremmo,"6900",Lugano
14128,Tessin,"4.5","95","1650",Via Giovanni Varesi 25,"6600",Locarno
14129,Tessin,"2.5","60","1650",Via Battista Foletti 20,"6900",Massagno
14130,Tessin,"3.5","85","2100",Via Tommaso Rodari,"6900",Lugano
14131,Tessin,"2.5","61","1500",Via Valle Maggia 13,"6600",Locarno
14133,Tessin,"3","75","800",CORSO SAN GOTTARDO 54 C,"6830",Chiasso
14135,Tessin,"3.5","72","1490",Via ai Prati 8,"6514",Bellinzona
14138,Tessin,"1.5","41","890",Via la Santa 9,"6962",Viganello
14140,Tessin,"3.5","95","1500",Gradinata Corogno 2,"6900",Massagno
14142,Tessin,"4.5","115","1350",Piazza Granda,"6822",Arogno
14143,Tessin,"1.5","30","950",via Monte Boglia,"6900",Lugano
14147,Tessin,"1","37","926",Via C. Maraini 27,"6900",Lugano
14148,Tessin,"1","99","1660",Via Cantonale,"6532",Castione
14149,Tessin,"2.5","50","1350",Strada Regina 32,"6928",Manno
14169,Tessin,"3.5","125","1880",Via Purascia 6,"6863",Mendrisio
14170,Tessin,"3.5","110","1500",Via Campagna Adorna,"6850",Mendrisio
14172,Tessin,"3","99","1950",Via Pojana,"6826",Riva San Vitale
14183,Tessin,"3.5","210","2500",Via Stazione,"6828",Balerna
14184,Tessin,"2.5","66","1365",Via Besso 66,"6900",Massagno
14185,Tessin,"3.5","92","2250",Sentiero Cureggia 8,"6974",Aldesago
14187,Tessin,"3.5","86","1780",Via San Martino 4,"6600",Solduno
14190,Tessin,"3.5","83","2200",Lungolago Giuseppe Motta 2,"6815",Melide
14194,Tessin,"3.5","95","1530",Via Bassora 13,"6834",Morbio Inferiore
14198,Tessin,"3.5","82","1550",Via del Municipio 10,"6900",Lugano
14200,Tessin,"3","80","1950",Via Cantonale 74,"6613",Ronco sopra Ascona
14204,Tessin,"2.5","55","1300",Via San Gottardo 119b,"6596",Gordola
14205,Tessin,"3.5","112","1650",Via Pietro Bernasconi 2,"6883",Novazzano
14206,Tessin,"1.5","24","750",Via Serenella,"6976",Lugano
14210,Tessin,"3","76","1430",Via Pizzo di Claro 19A,"6500",Bellinzona
14212,Tessin,"3.5","99","1850",Via Verbano 23A Minusio,"6648",Minusio
14216,Tessin,"2.5","60","1780",Via delle Vigne 42,"6648",Minusio
14217,Tessin,"3.5","90","1410",Via Patriziale 6,"6600",Solduno
14218,Tessin,"3.5","80","2000",Piazza Baraini,"6852",Genestrerio
14219,Tessin,"2.5","69","1050",Via Sottobisio 12a,"6828",Balerna
14220,Tessin,"4.5","96","1350",Via Sottobisio 12a,"6828",Balerna
14222,Tessin,"4.5","130","2500",Via Esplanade,"6648",Minusio
14223,Tessin,"3.5","150","3000",Via Dr. Noseda,"6833",Vacallo
14224,Tessin,"4.5","107","1930",Via Nava 22a,"6963",Pregassona
14228,Tessin,"2","73","1080",via al Deserto,"6950",Tesserete
14229,Tessin,"4","115","1950",Via Sociale 4,"6600",Muralto
14230,Tessin,"4.5","90","1700",Casa Primavera - Via Lugano 5,"6945",Origlio
14231,Tessin,"2.5","65","1600",Via Pico 34,"6900",Lugano
14233,Tessin,"2.5","40","1020",Via Angelo Nessi 38,"6600",Locarno
14235,Tessin,"2.5","70","1450",Via Emilio Maraini 16,"6900",Massagno
14236,Tessin,"3.5","88","1690",Vicolo concordia,"6932",Breganzona
14237,Tessin,"2.5","72","1490",Vicolo concordia,"6932",Breganzona
14238,Tessin,"1.5","34","1100",Vicolo concordia,"6932",Breganzona
14239,Tessin,"4.5","110","1440",Corso San Gottardo 92,"6830",Chiasso
14240,Tessin,"4.5","131","2000",Piazza Colleggiata 9,"6500",Bellinzona
14241,Tessin,"3.5","80","1880",via San Gottardo 132a,"6942",Savosa
14242,Tessin,"3.5","85","3000",Paradiso,"6900",Paradiso
14245,Tessin,"2","43","1605",Via F. Pelli 14/Via Ginevra 7,"6900",Lugano
14246,Tessin,"3.5","85","2350",Via Dangio 16,"6949",Comano
14247,Tessin,"4.5","160","3600",Via Ruvigliana,"6962",Lugano
14248,Tessin,"2.5","60","1505",Via Vergio',"6932",Breganzona
14249,Tessin,"1.5","31","1220",Via Vergio',"6932",Breganzona
14250,Tessin,"3.5","79","1510",Via del Sole 5,"6987",Caslano
14251,Tessin,"3.5","93","1900",Soldati 14,"6900",Lugano
14252,Tessin,"3.5","134","4650",Via Tesserete 66,"6900",Lugano
14256,Tessin,"2.5","50","1300",Via Campione 65,"6816",Bissone
14257,Tessin,"3.5","80","2000",Piazza Baraini,"6852",Mendrisio
14258,Tessin,"2.5","75","1800",Via Campione,"6816",Bissone
14260,Tessin,"3.5","70","1290",Via Cantonale 54,"6987",Caslano
14262,Tessin,"4.5","110","1850",Via Campagna 35,"6952",Canobbio
14265,Tessin,"4.5","112","2250",Via Cademario 126b,"6935",Bosco Luganese
14269,Waadt,"4.5","121","2980",Chemin de la Cherra 1,"1042",Assens
14270,Waadt,"4.5","111","2780",Ch. des Grandes-Roches 3a,"1018",Lausanne
14272,Waadt,"3.5","88","2400",Route de la Clochatte 106,"1052",Le Mont-sur-Lausanne
14273,Waadt,"4","90","3450",Route de Crassier 63,"1299",Crans-pres-Celigny
14274,Waadt,"4","95","2900",Chemin du Tir-Federal 98,"1024",Ecublens VD
14277,Waadt,"3.5","78","2300",Rue du Village 15,"1029",Villars-Ste-Croix
14279,Waadt,"2.5","55","1616",Rte Granges-Saint-Martin 30,"1350",Orbe
14280,Waadt,"1","26","1100",Rue de la Baumettaz 4,"1023",Crissier
14281,Waadt,"1.5","51","1812",Chemin de Mornex 2,"1003",Lausanne
14282,Waadt,"3.5","74","2100",Rue de la Baumettaz 4,"1023",Crissier
14284,Waadt,"2","39","1030",Rue du Molage 20,"1860",Aigle
14285,Waadt,"2.5","55","1428",Rte Granges-Saint-Martin 24,"1350",Orbe
14286,Waadt,"2.5","62","2130",Rue de la Paix 5,"1196",Gland
14288,Waadt,"4.5","113","3500",Route de la Clochatte 106,"1052",Le Mont-sur-Lausanne
14290,Waadt,"3.5","81","2350",Avenue de Riant-Mont 1,"1004",Lausanne
14292,Waadt,"3","80","2600",Avenue de Montoie 37,"1007",Lausanne
14293,Waadt,"3.5","77","1750",Rue de la Cite 14,"1373",Chavornay
14294,Waadt,"4.5","120","2800",Route de Mely 2,"1183",Bursins
14296,Waadt,"4.5","115","2810",Chemin de la Cherra 1,"1042",Assens
14297,Waadt,"4.5","110","2700",Chemin de la Cherra 1,"1042",Assens
14298,Waadt,"2.5","48","1610",Route de Geneve 7B,"1033",Cheseaux-sur-Lausanne
14299,Waadt,"7.5","171","3470",Avenue de Valmont 12,"1010",Lausanne
14300,Waadt,"3.5","85","2095",Boulevard de la Foret 67,"1009",Pully
14301,Waadt,"2.5","52","1650",Route de Geneve 5C,"1033",Cheseaux-sur-Lausanne
14302,Waadt,"3.5","81","2220",Rue Orient-Ville 4,"1005",Lausanne
14303,Waadt,"2.5","50","1110",Rue du Closalet 15,"1535",Combremont-le-Grand
14312,Waadt,"3.5","92","1975",Avenue Victor-Ruffy 16B,"1012",Lausanne
14313,Waadt,"3","94","2490",Rue du Grand-Pont 10,"1003",Lausanne
14314,Waadt,"4.5","99","2960",Route du Bois 47,"1024",Ecublens VD
14315,Waadt,"4.5","94","2680",Route du Bois 53,"1024",Ecublens VD
14316,Waadt,"4.5","87","2725",Route du Bois 55A,"1024",Ecublens VD
14317,Waadt,"4","105","2400",Chemin de Beree 58,"1010",Lausanne
14318,Waadt,"2","58","2830",Allee de la Petite-Prairie 8,"1260",Nyon
14319,Waadt,"2.5","47","1880",Route de Cossonnay 104,"1008",Prilly
14320,Waadt,"4.5","108","2860",Chemin des Champs-Meunier 1,"1052",Le Mont-sur-Lausanne
14321,Waadt,"2.5","52","1980",Route de Cossonay 96,"1008",Prilly
14323,Waadt,"2.5","50","1880",Route de Cossonay,"1008",Prilly
14324,Waadt,"4.5","137","2750",Route de Berne 3,"1580",Avenches
14325,Waadt,"2.5","74","1160",Rue des Chappes 6,"1343",Les Charbonnieres
14326,Waadt,"2.5","48","1260",Av. du Grey 76,"1018",Lausanne
14327,Waadt,"3.5","122","2820",Galerie St-Francois,"1003",Lausanne
14328,Waadt,"3.5","100","3000",Route de l'Etraz 26,"1180",Rolle
14329,Waadt,"3.5","80","1470",La Villette 221,"1450",Sainte-Croix
14330,Waadt,"2.5","49","960",Route de Moudon 38,"1522",Lucens
14331,Waadt,"1","31","860",Rue du Lac 14,"1815",Clarens
14332,Waadt,"5.5","172","4220",Chemin du Champ-Soleil 1,"1052",Le Mont-sur-Lausanne
14333,Waadt,"1","44","2670",Allee de la Petite-Prairie 8,"1260",Nyon
14334,Waadt,"3.5","79","2325",Chemin de la Savonnerie 2,"1030",Bussigny
14335,Waadt,"2","48","1650",Avenue de Saugiaz 3,"1020",Renens VD
14336,Waadt,"4.5","94","2433",Chemin des Croisettes 7,"1066",Epalinges
14337,Waadt,"3.5","88","1500",Rue Centrale 43,"1880",Bex
14338,Waadt,"3.5","80","3600",Avenue Eglantine 12,"1006",Lausanne
14339,Waadt,"4.5","113","2811",En Dorigny A,"1022",Chavannes-pres-Renens
14340,Waadt,"4.5","105","2821",En Dorigny A,"1022",Chavannes-pres-Renens
